,favorites,created_at,retweets,text
11431,3,2013-10-07 21:03:20,8,"""The goal deliver amazing customer every interaction..."""
11432,0,2013-10-07 21:03:20,1,#SAP Solutions Enterprise Performance Management Named Leader Three Key Analyst Firmshttp://
11433,0,2013-10-07 21:03:20,3,Germany conversations innovation World Innovation #betterrunworld
11434,0,2013-10-05 02:23:20,0,[Webinar] Turn Prof Serv efficient efective billing machine! 10/8/2013 #SAP #ByDesign
11435,3,2013-10-04 23:36:40,3,milestones innovation celebrate World Innovation #betterrunworld
11436,1,2013-10-04 23:36:40,1,#SAP ambassador marshallfaulk explores wide receiver position #NFLFantasy. -
11437,2,2013-10-04 23:36:40,1,SAP's month service kicks New York City:
11438,4,2013-10-04 20:50:00,5,The SAPCenter wants opinion – – What #SAP mean you? #SAPSports
11439,2,2013-10-04 20:50:00,1,Fantasy Football grown 60+% last 4 years -@FantasySportsTA. More increasing #engagement: #SAPHANA
11440,1,2013-10-04 20:50:00,0,"[Video] When comes sports, wants put fan first:"
11441,1,2013-10-04 20:50:00,6,"Are #SAP Consultant? Share story, like friend Christian Champault:"
11442,1,2013-10-04 18:03:20,0,insights shared CMO jbecher's visit KelloggSchool here:
11443,1,2013-10-04 18:03:20,2,"""If want #B2B2C, talk things consumers care about, things enterprises care about"" - jbecher"
11444,5,2013-10-04 04:10:00,14,"SAP's CMO Jonathan Becher included Forbes ""Most Influential CMO"" list. Congratulations jbecher!"
11445,1,2013-10-04 01:23:20,0,"best-selling author, speaker advisor GeoffreyAMoore keynote Oct. 10"
11446,5,2013-10-04 01:23:20,5,The brightest minds Internet Things (#IoT) plan get together first IoT World Forum!
11447,2,2013-10-04 01:23:20,3,Why #SAP buy KXEN? ShekharIyer111 blog: #predictive #analytics
11448,3,2013-10-04 01:23:20,6,#SAP voted 25 brands Interbrand! look - #BGB2013
11449,1,2013-10-03 22:36:40,0,"SAP_Ventures raises $1B year, launches $650m direct investment fund, expands development team -"
11450,1,2013-10-03 22:36:40,5,"""Consumers want heard."" look thoughts CMO jbecher shared Kellogg School Management -"
11451,1,2013-10-03 22:36:40,2,"""The power shift towards consumers accelerating, voices getting louder."" - vivek_bapat"
11452,1,2013-10-03 22:36:40,4,Marketing focused customer needs & IT focused standards. This may create tension CMO & CIO -
11453,0,2013-10-03 22:36:40,1,.@SAPBrasil supporting local communities many CSR projects. look -
11454,2,2013-10-03 19:50:00,2,countries talking innovation social media World Innovation #betterrunworld
11455,0,2013-10-03 19:50:00,2,What think #SAP means SanJoseSharks? - - SAPSponsors #SAPSports
11456,0,2013-10-03 19:50:00,2,Traditional #mobile device management shifting. mobility needs managed -
11457,3,2013-10-03 08:43:20,2,what's store future business:
11458,0,2013-10-03 08:43:20,3,[Blog] #SCN Ten Years On: Will #HANA #data Blogger words?
11459,0,2013-10-03 08:43:20,0,[Video] Social Sabbatical
11460,7,2013-10-03 05:56:40,5,A lot folks ask get career started... Here is:
11461,2,2013-10-03 05:56:40,1,[Slideshow] Playing around #HANA.
11462,0,2013-10-03 05:56:40,2,Get BWon#HANA BI4 less $6 per hour
11463,0,2013-10-03 05:56:40,1,"Deliver engaging info users & it. rosejason & t_bovee shares webinar, 10/8 #BI"
11464,0,2013-10-03 05:56:40,0,Document clutter? #SAP #ByDesign sales contracts get grip related sales documents
11465,3,2013-10-02 21:36:40,4,This presentation shows interesting obvious aspects #HANA's column store tables.
11466,0,2013-10-02 21:36:40,2,[Video] KaeserUSA streamlines sales customer service #social #collaboration using #SAPJam:
11467,0,2013-10-02 21:36:40,0,What would like #HANA Enterprise Cloud? Ask josheac + sapservices #sapchat Oct 10
11468,2,2013-10-02 18:50:00,1,You’ll NFL’s Player Comparison Tool much 10/8 webcast: #analytics
11469,1,2013-10-02 18:50:00,6,"Breaking: SAP_Ventures raises US$1 Billion year, becomes VC powerhouse #SAPVentures"
11470,2,2013-10-02 18:50:00,5,Culture’s twice popular science World Innovation. else hot #betterrunworld
11471,4,2013-10-02 04:56:40,6,Where people find inspiration? What inspires people? #SAP World Innovation Map -
11472,1,2013-10-02 04:56:40,1,"All ""risk appetite"". What's yours? -"
11473,2,2013-10-02 02:10:00,2,How get value #SAP landscape? -
11474,0,2013-10-02 02:10:00,3,As devices Internet Things talk & smart decisions SAP_IoT
11475,1,2013-10-02 02:10:00,5,#SAP software hard use? Another #Cloud #myth Busted!
11476,1,2013-10-01 23:23:20,0,"What consumers want comes #mobile? Well, lets ask look -"
11477,2,2013-10-01 23:23:20,0,Most people talking lifestyle innovations week 1. else they’re saying #betterrunworld
11478,1,2013-10-01 23:23:20,1,32M people played Fantasy sports 2010 -@FantasySportsTA. View helping NFL engage fans:
11479,0,2013-10-01 23:23:20,4,"Marketing ""force multiplier"" & deliver consistent cross-channel organizations- jbecher"
11480,3,2013-10-01 23:23:20,13,Announcing BW HANA trial - get fully configured #BWonHANA BI4 systems 30 mins #SAP #HANA Marketplacehttp://
11481,1,2013-10-01 20:36:40,2,Phillips 66 uses #mobile innovation boost productivity agility! SAPBizTrends
11482,0,2013-10-01 20:36:40,8,#SAP big supporter entreprenuers. Top 10 cities you're starting venture -
11483,0,2013-10-01 20:36:40,3,"Listen, Engage Resolve: motto TMobile TMobileHelp KrissyEspindola & team:"
11484,2,2013-10-01 20:36:40,2,co-CEO BillRMcDermott discusses businesses less #CGI2013 -
11485,1,2013-10-01 17:50:00,2,Wearable predict future? look future sports -
11486,0,2013-10-01 01:10:00,3,"""One main points us [our #SAP implementation] go fast"" #RDS"
11487,0,2013-10-01 01:10:00,0,"Winter Coming, yo uhave #DataGeek t-shirt? get one:"
11488,2,2013-10-01 01:10:00,5,"Here's chance explore Datacenter, online:"
11489,10,2013-09-30 22:23:20,8,Download Cloud Portfolio eBook today:
11490,1,2013-09-30 19:36:40,1,Preparing W3C Customer Experience Data Standard eConsultancy #CX
11491,0,2013-09-30 19:36:40,0,Lifestyle hot topic World Innovation map. else inspiring people #betterrunworld
11492,3,2013-09-30 19:36:40,1,Are traveler? Frustrated reimbursements? We hear you. #SAP #Cloud #Travel
11493,0,2013-09-30 11:16:40,4,How Can You Ramp Up Customer Experience Quickly within Your Organization? #marketing #LinkedIn
11494,1,2013-09-28 20:23:20,4,heights #SAP's #virtualization #cloud management services. Watch:
11495,3,2013-09-28 20:23:20,9,Making internet things accessible consumers opens Pandora’s box security nightmares #IoT SAP_IoT
11496,2,2013-09-28 06:30:00,6,What #SAP year's #TCDisrupt? RajivNema tell ya:
11497,2,2013-09-28 06:30:00,2,helps get ready #SAPTechEd Las Vegas:
11498,3,2013-09-28 06:30:00,3,global trends innovation emerge interactive heat map – World Innovation #betterrunworld
11499,0,2013-09-28 03:43:20,2,[Video] Diversity inclusion major part #SAP's mission:
11500,0,2013-09-28 03:43:20,5,[Podcast] When real longer enough. #PredictiveBusiness
11501,2,2013-09-28 03:43:20,2,"If waiting sign, it; Start #SAP Training today:"
11502,0,2013-09-28 03:43:20,2,"""How businesses less."" covers BillRMcDermott's appearance #CGI2013:"
11503,0,2013-09-27 22:10:00,1,Welcome Party! Dr. Vishal Sikka (@vsikka) host:
11504,0,2013-09-27 22:10:00,2,"Are going #SAPTechEd Las Vegas year? Here's blog that'll show ""How Get Your Hands Dirty."""
11505,1,2013-09-27 22:10:00,4,"When comes #SAP & sustainability BillRMcDermott says ""this whole generation"" #CGI2013"
11506,0,2013-09-27 22:10:00,0,phillbailey - Hi Phil expectation reach vis social media? mean Support center?
11507,1,2013-09-27 19:23:20,5,Which topics inspiring people social media today? World Innovation map #betterrunworld
11508,0,2013-09-27 19:23:20,2,27% businesses would move data management infrastructure. What’s data strategy? redefinedata
11509,7,2013-09-27 19:23:20,5,Unlock secret enabling real-time data computing low total cost: #TCO
11510,3,2013-09-27 19:23:20,2,Getting More Data Center > #SAP #cloud #security #DataCenter
11511,2,2013-09-27 05:30:00,4,Discover #NFL uses #cloud-based #analytics delight fans webcast 10/8 1pmET:
11512,1,2013-09-27 02:43:20,5,Last call Las Vegas! Register Friday save full conference pass
11513,1,2013-09-27 02:43:20,2,If missed #SAP co-CEO BillRMcDermott yesterday #CGI2013 catch replay -
11514,3,2013-09-27 02:43:20,2,"""Whoever said training can’t fun never trained Las Vegas."" What's store #SAPTechEd Las Vegas -"
11515,5,2013-09-26 23:56:40,7,"#Bigdata, #mobile, #analytics issues leaders. Register SAP Innovation Forum"
11516,6,2013-09-26 23:56:40,15,85% respondents believe #cloud transform industry. What's holding back? -
11517,6,2013-09-26 23:56:40,3,"At core Internet Things three key elements: mobility, big data cloud #IoT SAP_IoT"
11518,4,2013-09-26 23:56:40,1,"When comes #SAP #Cloud Travel & Expense, icing cake flawless..."
11519,1,2013-09-26 21:10:00,2,Rethinking value chain investing partnerships future sustainability #CGI2013 - BillRMcDermott
11520,0,2013-09-26 21:10:00,7,Will change traditional game baseball? look 2 sides controversial topic -
11521,1,2013-09-26 21:10:00,0,Standard Bank helping finance agricultural growth Africa. look opportunities created -
11522,0,2013-09-26 21:10:00,1,Who’s leading conversation inspiration science? World Innovation map #betterrunworld
11523,1,2013-09-26 18:23:20,5,There lot said Millennial Generation deserve bad rap they've received? -
11524,1,2013-09-26 04:30:00,2,could improve data management strategy #redefinedata
11525,1,2013-09-26 04:30:00,4,The world´s largest & global network > 1.2 million connected run #SAP #Cloud
11526,0,2013-09-26 04:30:00,5,MT MartinLang: ~2.2K colleagues submitted ~40K receipts using Travel Receipt Capture app year. applebyj #SAPrunsSAP
11527,1,2013-09-25 22:56:40,10,"""84% millenials say; purpose World."" -@BillRMcDermott. #CGI2013 live:"
11528,0,2013-09-25 22:56:40,0,Tune & catch BillRMcDermott #CGI2013 -
11529,0,2013-09-25 22:56:40,1,RT BrennerMichael SAP’s BillRMcDermott Takes On Advertising Week And Clinton Global Initiative #AWX #CGI2013
11530,1,2013-09-25 20:10:00,3,So think #SAP isn't cloud company? Time Myth Busting SDenecken & BeSchulze
11531,0,2013-09-25 20:10:00,2,Don't miss co-CEO BillRMcDermott #CGI2013 12:30pmET The discussion touch economy & environment
11532,2,2013-09-25 17:23:20,3,Get touch w/ creative side using free version #SAPLumira #BI
11533,2,2013-09-25 03:30:00,4,Inspiration cell phone came Star Trek. people inspired tech: #betterrunworld
11534,1,2013-09-25 03:30:00,0,"The division heating #innovationunited, 5! Have registered team yet?"
11535,2,2013-09-25 03:30:00,3,conducted #mobile consumer survey determine mobile customers REALLY want -
11536,3,2013-09-25 00:43:20,3,Looking career next level? Here 3 tips -
11537,5,2013-09-25 00:43:20,8,#Analytics & #bigdata helping beer brewers local bars -
11538,1,2013-09-25 00:43:20,1,Why care #bigdata? SAP's shawnpburns tells us -
11539,0,2013-09-25 00:43:20,2,For getting baseball fill still 5 #mobile apps enjoy game -
11540,1,2013-09-24 21:56:40,6,Millennial's different baby boomers. Here 8 tips increase millennial productivity -
11541,0,2013-09-24 21:56:40,2,Live 12 pm ET #SAPRadio HR Trends - Power Leaders Teaching Leaders CarmenOshea comaford katherine_jones
11542,1,2013-09-24 19:10:00,1,"This you, salespeople! #SAP #Cloud Sales shows 5 Selling Strategies 2013"
11543,0,2013-09-24 19:10:00,2,#Mobile Medical Miracles - look 4 technologies improving health -
11544,1,2013-09-24 19:10:00,0,SAP's CMO jbecher reviews favorite points regarding strategy really works -
11545,1,2013-09-24 19:10:00,4,"look helping manufacturers ""revitalize operations"" #SAP #HANA -"
11546,3,2013-09-24 05:16:40,6,Your phone things making calls. many ways changing -
11547,0,2013-09-24 05:16:40,5,Are people different countries inspired different topics? look World Innovation #betterrunworld
11548,1,2013-09-24 05:16:40,3,Join NFL webcast 10/8 winning decisions #analytics. Register now:
11549,2,2013-09-24 02:30:00,2,Webinar #SAP Partners - How Deliver Innovation Run Your Apps Better SAP. 9/24 11am PT:
11550,1,2013-09-23 23:43:20,10,85% respondents believe #cloud transform industry. What's holding back?
11551,2,2013-09-23 23:43:20,7,"Through sentiment analysis, businesses turning unstructured data actionable intelligence."
11552,2,2013-09-23 20:56:40,3,"""Socialmedia HUGE us"" - KrissyEspindola explains Tmobile gains valuable customer insights w/ SAP"
11553,4,2013-09-23 20:56:40,5,Big Data - find
11554,3,2013-09-23 20:56:40,1,Too much unstructured social media data? #SAP #Cloud #Social #Analytics turns meaningful insights.
11555,2,2013-09-23 20:56:40,0,Big Data - find
11556,3,2013-09-23 20:56:40,3,Big Data - find
11557,5,2013-09-23 18:10:00,2,smart basketball that's using #data collection better game experience:
11558,3,2013-09-22 22:43:20,5,Small business? Need affordable #cloud #ERP solution? Save IT money! #SAP shows how:
11559,2,2013-09-21 21:43:20,1,optimize #Travel Expense Management? #SAP CFO Report
11560,4,2013-09-21 05:03:20,9,"In case missed it: Appoints MaggieFox SVP Marketing Digital, Social Communityhttp://"
11561,0,2013-09-21 05:03:20,2,offers fans #realtimedata player stats. More 10/8:
11562,0,2013-09-21 02:16:40,2,Cloud Myth Busting: facts figures #SAP´s #cloud - blog Sdenecken BeSchulze
11563,3,2013-09-20 20:43:20,12,Can trust #cloud? Explore Mashable’s breakdown #cloudcomputing:
11564,2,2013-09-20 17:56:40,1,3 Keys Better Data Driven Decisions: right now! #infomgmt
11565,0,2013-09-20 15:10:00,0,Integrate #financials LOB solutions. easy #SAP #Cloud:
11566,1,2013-09-20 01:16:40,3,"Join us #futureofBI #SAP BI Strategy Innovation Day Palo Alto, CA, Oct. 2:"
11567,2,2013-09-19 22:30:00,2,"advanced #analytics transform run #business. #SAP webinar, 9/24, 8amPT"
11568,1,2013-09-19 22:30:00,3,"The newest ""HANA Distinguished Engineer"" thorstenster shares views #HANA & entreprenurial debut -"
11569,2,2013-09-19 14:10:00,8,#virtualization & #SAP #cloud #services boost agility across enterprise.
11570,2,2013-09-19 11:23:20,3,If Friday feeling - test soccer mgmt skills #innovationunited soccer management game
11571,1,2013-09-19 00:16:40,1,Integration #Interoperability #Cloud Solutions - it's kind Magic SDenecken
11572,0,2013-09-18 21:30:00,1,[Video] Customer Testimonial: Bonfiglioli runs better #SAP #SCM rapid-deployment solutions
11573,0,2013-09-18 21:30:00,1,#Revenue #Recognition #SAP #ByDesign - primer
11574,1,2013-09-18 18:43:20,8,"68% orgs #predictiveanalytics realized #competitive advantage, ventanaresearch. More: 9/24"
11575,4,2013-09-18 18:43:20,9,.@SAPSponsors NFL teamed # decisions:
11576,1,2013-09-18 10:23:20,2,Leverage #computing platform #SAP #HANA Enterprise #Cloud #saphcp - Fast & easy:
11577,2,2013-09-18 04:50:00,1,create information driven culture #BI & #SAP BI Innovation & Strategy Day PA Oct. 1
11578,1,2013-09-17 23:16:40,4,12 Criteria Evaluating Off-the-Shelf Apps vs. Custom #Mobile Solutions
11579,4,2013-09-17 23:16:40,3,The future bright marketers according gurdeepd #SAP #Marketing #CMWorld #contentmarketing
11580,0,2013-09-17 23:16:40,0,Evaluating #Social #Collaboration? #SAP Jam here:
11581,1,2013-09-17 20:30:00,1,Live 12p/ET #SAPRadio HR Trends Empowering: Leaders Levels PamSeplow Jo_Miller Sharlyn_Lauby GraceKillela
11582,0,2013-09-17 17:43:20,5,Your global competitors plan spend $35 billion #GRC related decisions 2015. Don't get behind #analytics
11583,1,2013-09-17 03:50:00,8,"55% orgs #predictiveanalytics create NEW #revenue opportunity, ventanaresearch. 9/24"
11584,2,2013-09-17 01:03:20,2,#bigdata transforming even agriculture industry -
11585,1,2013-09-17 01:03:20,8,#RDS enables customers already running #SAP suite move easily #HANA platform -
11586,2,2013-09-17 01:03:20,3,ERP #cloud straightforward on-premise solutions according Roland Berger Strategy Consultants
11587,3,2013-09-16 22:16:40,5,We've seen #mobile phones change world Google Glass next change future? -
11588,3,2013-09-16 22:16:40,4,"#BigData - ""What could knew?"" -"
11589,0,2013-09-16 19:30:00,1,[Video] #SAP #ByDesign - #Subsidiary Edition: Boosting efficiency headquarter subsidiary SAPByDesign
11590,3,2013-09-16 19:30:00,1,#SAP enhancing Player Comparison Tool!
11591,1,2013-09-16 19:30:00,0,#data colleges improve student retention rates:
11592,2,2013-09-16 11:10:00,6,Supply Chain Management: The trick Collaborative Sourcing! Ariba paper Ardent shows how:
11593,3,2013-09-15 18:30:00,8,Completeness vision & ability execute. #Successfactors #HR leader #SAP #Cloud too:
11594,1,2013-09-14 20:16:40,1,#Sales #Service combined consistent across channels #SAP #Cloud
11595,1,2013-09-14 03:36:40,1,[VIDEO] We've updated #mobile playlist YouTube. look -
11596,2,2013-09-14 03:36:40,2,helping customers achieve real-time #bigdata results #SAP #HANA & Hadoop -
11597,1,2013-09-14 03:36:40,8,"""The right information makes sports fun whether you're watching team, managing it, playing it."" -"
11598,1,2013-09-14 00:50:00,4,RT Kart_Lisa: Gartner_inc 's first KXEN acquisition SAP #analytics > Great info thx sharing!
11599,0,2013-09-14 00:50:00,0,SAP's DKlobucher teaches us B2C teach B2B E-Commerce -
11600,0,2013-09-14 00:50:00,1,What 'Treasure Island' #SAP?
11601,4,2013-09-14 00:50:00,6,Hop aboard #BigData Bus! -
11602,1,2013-09-13 22:03:20,5,Can successful? SAP's jbecher explores 5 Elements Effective Thinking -
11603,2,2013-09-13 22:03:20,4,Get #bigdata real Predictive Analysis -
11604,0,2013-09-13 19:16:40,3,"#FF Co-CEO, BillRMcDermott"
11605,8,2013-09-13 19:16:40,10,Need unlock #data buried spreadsheets computer system? solutions help:
11606,2,2013-09-13 16:30:00,3,#SAPLumira #Cloud & really do? Download free trial
11607,3,2013-09-13 13:43:20,3,"Is #social? Your customers are! #SAP #Cloud helps listen, engage, respond real"
11608,3,2013-09-13 05:23:20,8,Hey #Fantasy football fans! Don't forget SAP's player comparison tool available -
11609,0,2013-09-13 02:36:40,1,Can fire breathing bagpipe player thought leader? Let's wht TClark01 say -
11610,4,2013-09-13 02:36:40,1,Why customers love #SAP #Cloud #Customer? 3 minute -
11611,0,2013-09-12 23:50:00,2,"solutions helping regulate pollution Victoria, Australia. -"
11612,0,2013-09-12 23:50:00,2,Can birthday play major league baseball? look -
11613,2,2013-09-12 23:50:00,5,SAP's SAPPHIRENOW named Top 5 Most Innovative Meetings 2013 BizBash_News! Congrats team!
11614,3,2013-09-12 21:03:20,6,look 6 theories explain Industry 4.0 changing -
11615,1,2013-09-12 21:03:20,3,How secure YOUR data? Tour #SAP's virtual #datacenter - cust worried #cloud #security
11616,0,2013-09-12 21:03:20,3,"Join CGadalla 9/24, 8amPT, explore latest #SAP advanced #analytics"
11617,0,2013-09-12 18:16:40,0,SAPCRM Sales Force Automation DOUBLES market Appliance Manufacturer
11618,0,2013-09-12 18:16:40,3,"Reserve spot lead, inspire, build & win #SAP #BI #Innovations IL Oct. 3, register:"
11619,2,2013-09-12 01:36:40,6,"Groundbreaking technologies, creative freedom, exciting jobs even later years: Industry 4.0 -"
11620,1,2013-09-12 01:36:40,0,Using #SocialMedia #Analytics gauge Australia's reaction Federal Election - wrapup #NetBase #SAP
11621,0,2013-09-11 22:50:00,0,"Hear How An Industrial distributor redefined customer engagement vision, strategy & more! [WEBISODE] < Sept 12"
11622,2,2013-09-11 20:03:20,5,Looking ways expand #business? Advanced #analytics help. #SAP webinar 9/24. Register now:
11623,2,2013-09-11 20:03:20,1,"#CIO vs. #CMO: Who Will Control Technology Spend? tminahan #SocialShakeUp Monday, Sept. 16"
11624,4,2013-09-11 17:16:40,0,"Is #SMB part majority, losing competitors inconsistent data? More:"
11625,1,2013-09-11 17:16:40,1,#SAP #Cloud #Financials makes integration easy. #OnDemand #OnPremise solutions. video:
11626,2,2013-09-11 03:23:20,13,Can Candy Crunch really productive work? TClark01 thinks -
11627,0,2013-09-11 00:36:40,3,start-up helping high school basketball teams win games -
11628,1,2013-09-11 00:36:40,3,"[Webinar] Transform Your Future #SAP Advanced #Analytics - 9/24, 8amPT. Register now:"
11629,2,2013-09-11 00:36:40,0,"Explore future #innovation #SAP # BI Strategy Innovation Day PA, Oct.1. Register today:"
11630,2,2013-09-11 00:36:40,0,"#SAP bringing closer NBA game allowing ""inside"" -"
11631,2,2013-09-10 21:50:00,5,What B2C Can Teach B2B About #eCommerce SAPBizTrends < SAP's Derek Klobucher #Omnicommerce
11632,0,2013-09-10 21:50:00,0,ormartinez1310 Glad enjoyed it! What interesting line work. Stay tuned exciting news SAP!
11633,1,2013-09-10 21:50:00,2,How deal rapid #mobile change?
11634,0,2013-09-10 21:50:00,0,"Mashups #SAP #ByDesign: preconfigured, available SAPStore, build ownhttp://"
11635,0,2013-09-10 21:50:00,3,Live 12p/ET #SAPRadio HR Trends “Unexpected Talent: Differently-Abled” JoeGerstandt SPI_Research faheemahmed -
11636,2,2013-09-10 21:50:00,1,Transform #Financial Management. #Cloud #SAP
11637,2,2013-09-10 19:03:20,4,We changes Apple hardware line-up coming expect? look -
11638,2,2013-09-10 19:03:20,6,look man's algorithms huge databases leading big breakthroughs medical world -
11639,1,2013-09-10 19:03:20,9,"Cars path becoming ""rolling, seat-belted mobile devices"" -"
11640,1,2013-09-10 10:43:20,5,attributes bring success boardroom bring success football too. #innovationunited
11641,8,2013-09-10 05:10:00,20,The Rise Dark Data #DataGeeks - Official Trailer #SBOUC2013. here: SAPLumira
11642,1,2013-09-10 02:23:20,5,[Blog] How #HANA skeptic turned believer:
11643,3,2013-09-09 23:36:40,1,Just starting Web & Application Development? Here’s list sessions #SAPTechEd Amsterdam attendees
11644,2,2013-09-09 23:36:40,5,"When comes & sporting events, we're 'putting fan first.'"
11645,2,2013-09-09 23:36:40,0,Turn #data actionable insights #SAP advanced #analytics. CGadalla shares webinar 9/24
11646,0,2013-09-09 23:36:40,1,"This execs there, here's hosted HANA."
11647,2,2013-09-09 20:50:00,3,80% diz makers say right info right critical biz #analytics
11648,3,2013-09-09 20:50:00,1,Did hear 24-Hour Hack-a-thon #SAP participated past weekend? #TCDisrupthttp://
11649,5,2013-09-09 18:03:20,3,How get started #SAP #HANA Enterprise #Cloud
11650,19,2013-09-09 18:03:20,38,"Even onslaught #bigdata, data data warehouses hardly used. BI rescue:"
11651,1,2013-09-07 18:50:00,5,Here's 8 mistakes avoid preparing SAPTechEd DemoJam jvayssiere
11652,1,2013-09-07 07:43:20,10,"10 Smart, #Green products heading home soon:"
11653,0,2013-09-07 04:56:40,1,"[Video] When comes hockey fans Deutsch Eishockey Liga (#DEL), #SAP helps put fan first."
11654,1,2013-09-07 02:10:00,2,All aboard #BigData Express!
11655,0,2013-09-07 02:10:00,2,"leading advanced #analytics #tech turn dormant #data actionable insights. Attend webinar, 9/24"
11656,1,2013-09-06 23:23:20,2,Are #SME considering deploying #analytics adding mobile option? Think again!
11657,0,2013-09-06 23:23:20,0,SAPSponsors & marshallfaulk bring fantasy insights QBs success season. More -
11658,10,2013-09-06 23:23:20,13,Customers used latest #data fingertips. Can biz support trend?
11659,3,2013-09-06 23:23:20,4,Advice Bytes: Top 3 Tips Career Success Passions -
11660,0,2013-09-06 20:36:40,1,"#SAP's ToddMWilms shares means become ""social business."""
11661,2,2013-09-06 20:36:40,0,It's TIME #DataMania #SBOUC2013. This session won't want miss.
11662,1,2013-09-06 20:36:40,2,Build high performance #bank compete today. Explore #SAP #FinancialServices Forum:
11663,1,2013-09-06 17:50:00,4,#SAP USTGlobal explore #hybrid #cloud > depth article ! #SuccessFactors #Travel #Expense
11664,2,2013-09-06 03:56:40,4,Looking guidance UI strategy? Mentor Yariv Zur plan meet vlvl SAPTechEdhttp://
11665,4,2013-09-06 03:56:40,7,What social media #analytics tell us sentiment around Syria? look -
11666,0,2013-09-06 01:10:00,4,Customer roles changing. We stop talking winning customers & instead focus engaging promoters -
11667,1,2013-09-06 01:10:00,7,#Insurance Executives Fear Regulatory Change InsTimesNews
11668,2,2013-09-06 01:10:00,0,[Vid] #SAP Consultant Story: Liezl Nel talks customer experiences Process Consultanthttp://
11669,1,2013-09-06 01:10:00,1,"45% orgs #predictiveanalytics increase customer satisfaction, ventanaresearch 9/24"
11670,1,2013-09-05 22:23:20,4,"older workers beat ""growing age-bias industry"" -"
11671,2,2013-09-05 22:23:20,6,#FantasyFootball different thanks #SAP Fantasy Player Comparison Tool - DrewLeBlancSAP
11672,3,2013-09-05 22:23:20,8,Rumors Death #SAP #ByDesign Greatly Exaggerated - blog ERP_cindyjutras: #cloud
11673,0,2013-09-05 19:36:40,4,The season started #innovationunited Have entered team yet? -
11674,0,2013-09-05 19:36:40,1,Back school season begun! look helping retailers determine buying patters -
11675,2,2013-09-05 19:36:40,1,5 Indicators Effective Talent Management ShawnPrice1000 #hr #SuccessFactors #SAP
11676,4,2013-09-05 05:43:20,3,[Video] #SAP used Design Thinking approach global health care focus saving lives.
11677,2,2013-09-05 02:56:40,5,"Reduce decision latency #SAP Advanced #Analytics. CGadalla shares webinar, 9/24, 8amPT"
11678,0,2013-09-05 00:10:00,4,How ur #GRC priorities compare w/ ur competitors? 53% execs focused #risk & #finance integration
11679,2,2013-09-04 21:23:20,3,Have picked #FantasyFootball team yet? player comparison tool!
11680,1,2013-09-04 21:23:20,3,Latin America Has Entered “Second Wave” #Cloud Computing - SMEs drivers #Latin #America
11681,5,2013-09-04 21:23:20,5,create successful #BI solution used #enterprise wide
11682,2,2013-09-04 21:23:20,3,A better migrate #SAP Suite database #SAPHANA #RDS
11683,0,2013-09-04 18:36:40,1,[Video] ContinentalTire ContiTech : Placing #Customer Focus #SAP #Cloud #Saleshttp://
11684,2,2013-09-04 18:36:40,6,biz capitalize consumer enterprise appetites #mobile #socialtech NYC:
11685,2,2013-09-04 18:36:40,1,achmea #Insurance Analyzer project partnership #SAP
11686,0,2013-09-04 04:43:20,3,.@radware products deployed #SAP applications results reduced network footprint
11687,1,2013-09-04 01:56:40,2,According toddmwilms tchotchke dying out. means conferences moving forward -
11688,0,2013-09-04 01:56:40,6,Master strategy? Tactical genius? place managerial hot seat #innovationunited Launched
11689,5,2013-09-04 01:56:40,2,49% Canadian #oilandgas plan invest #analytical tools. why:
11690,2,2013-09-03 23:10:00,20,#SAP ranked Forbes Most Innovative Companies list! -
11691,2,2013-09-03 23:10:00,1,Need driving value social networks? #HANA -
11692,4,2013-09-03 23:10:00,5,Avoid making 5 common mistakes #BI project:
11693,0,2013-09-03 23:10:00,5,Workplace flexibility may smart talent strategy. look -
11694,3,2013-09-03 20:23:20,5,#SAP #HANA replaced decade old application
11695,5,2013-09-03 20:23:20,6,"Get insight future #BigData #SAPForum Innovation San Jose, Sept. 10. More:"
11696,0,2013-09-03 20:23:20,2,German Football picks #CRM #RDS deliver better fan improve customer communication -
11697,1,2013-09-03 20:23:20,4,Looking dashboard ideas & evening fun? Then #SBOUCDW #SBOUC2013 place 2B 9/10 6:30pm
11698,1,2013-09-03 17:36:40,3,.@successfactors recognized leader 5 IDC MarketScape #Talent #Management reports 2013. Download here:
11699,1,2013-09-02 22:10:00,2,What’s Driving Change Commercial Banking? Sibos tek_fin SAPFinServ #commercialbanking
11700,1,2013-09-02 16:36:40,3,How's insurance industry changing paper digital?
11701,3,2013-08-31 20:10:00,6,Do season region impact crop production #India? Kunal finds answer using SAPLumira: #DataGeek
11702,1,2013-08-31 17:23:20,0,More HALF deployed industry-specific #mobile #apps. #EnterpriseMobilityForDummies
11703,1,2013-08-31 03:30:00,6,#Back2School - Here's social convos directly impact retail shopping families gear school yearhttp://
11704,7,2013-08-31 00:43:20,10,"We haven't done #FF awhile, following co-CEO, BillRMcDermott, recently joined Twitter?"
11705,6,2013-08-31 00:43:20,5,The German Football Association (#DFB) runs #SAP #CRM rapid-deployment solution offer fans better experiencehttp://
11706,1,2013-08-30 21:56:40,0,"Join celebration, friends! The SAPCommNet 10! #SCNis10"
11707,2,2013-08-30 21:56:40,0,It’s simple thought – GO #MOBILE! #Afaria
11708,5,2013-08-30 21:56:40,15,Have ever wanted #SAP Data Center looked like inside? Now chance!
